"ID_GQ","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","K","ID_rcpt","Region1","Location","Year","Month","Day","Community","Haplo"
"S_20_02252",0.032594,0.605571,0.177661,0.052846,0.131328,NA,NA,NA,NA,NA,5,"DL15_037","SHS","Pointe_Arvavik",2015,6,23,"Kuujjuaq","HL043"
"S_20_02254",0.015416,0.58222,0.241687,0.048083,0.112595,NA,NA,NA,NA,NA,5,"DL15_042","SHS","Island_Naujaaraarjuq",2015,6,23,"Tasiujaq","HL083"
"S_20_02255",1e-05,0.700307,0.244626,0.055047,1e-05,NA,NA,NA,NA,NA,5,"DL15_044","UNG","Cap_Qalirusiq",2015,7,11,"Tasiujaq","HL001"
"S_20_02256",0.033039,0.592735,0.201453,0.055169,0.117604,NA,NA,NA,NA,NA,5,"DL15_045","UNG","Tasiujaq",2015,7,27,"Tasiujaq","HL025"
"S_20_02257",0.052331,0.527729,0.386976,0.032954,1e-05,NA,NA,NA,NA,NA,5,"DL15_050","UNG","Cap_Qalirusiq",2015,7,11,"Tasiujaq","HL001"
"S_20_02258",0.03004,0.633757,0.196634,0.053982,0.085586,NA,NA,NA,NA,NA,5,"DL15_060","UNG","Baie_Ungavatuaq",2015,7,4,"Tasiujaq","HL003"
"S_20_02261",1e-05,0.569503,0.174647,0.091283,0.164557,NA,NA,NA,NA,NA,5,"DL15_088","UNG","Pointe_Tikiraq",2015,6,26,"Kangirsuk","HL083"
"S_20_02262",0.007048,0.561784,0.293939,0.020581,0.116648,NA,NA,NA,NA,NA,5,"DL15_089","UNG","Pointe_Umiannguaq",2015,7,3,"Kangirsuk","HL014"
"S_20_02285",0.014424,0.633261,0.195078,0.072142,0.085096,NA,NA,NA,NA,NA,5,"DL_5042","SHS","Pointe_Naujaat",2004,6,15,"Quaqtaq","HL003"
"S_20_02299",1e-05,0.050712,0.083401,0.833674,0.032202,NA,NA,NA,NA,NA,5,"DL_6101","JAM","Long_Island",2004,10,12,"Kuujjuaraapik","HL008"
"S_20_02350",1e-05,0.590853,0.344024,0.010734,0.054379,NA,NA,NA,NA,NA,5,"DL13_020","UNG","Baie_Ungavatuaq",2018,7,20,"Kangiqsualujjuaq","HL053"
"S_20_02352",0.015004,0.624266,0.27577,0.02059,0.06437,NA,NA,NA,NA,NA,5,"DL15_072","UNG","Aupaluk",2018,7,17,"Aupaluk","HL003"
"S_20_02353",0.017572,0.107893,0.036793,0.014347,0.823395,NA,NA,NA,NA,NA,5,"DL15_193","NEH","Akulivik",2018,10,17,"Akulivik","HL112"
"S_20_02354",0.025367,0.623591,0.268547,0.049089,0.033405,NA,NA,NA,NA,NA,5,"DL15_291","UNG","Kangirsuk",2018,6,28,"Kangirsuk","HL001"
"S_20_02355",0.018112,0.601814,0.247809,0.051583,0.080683,NA,NA,NA,NA,NA,5,"DL16_035","UNG","Island_Qulluvik",2018,7,9,"Kuujjuaq","HL001"
"S_20_02362",0.021033,0.605888,0.237266,0.016598,0.119215,NA,NA,NA,NA,NA,5,"DL16_182","NEH","Akulivik",2018,10,20,"Akulivik","HL010"
"S_20_02364",0.016615,0.622013,0.220502,0.087449,0.053421,NA,NA,NA,NA,NA,5,"DL17_060","UNG","Tasiujaq",2018,7,11,"Tasiujaq","HL001"
"S_20_02365",0.049361,0.605387,0.22643,1e-05,0.118811,NA,NA,NA,NA,NA,5,"DL17_071","UNG","Aupaluk",2018,7,7,"Aupaluk","HL003"
"S_20_02373",0.036532,0.551948,0.285789,0.013873,0.111857,NA,NA,NA,NA,NA,5,"DL17_193","NEH","Akulivik",2018,10,20,"Akulivik","HL003"
"S_20_02374",0.010083,0.542051,0.269199,0.036764,0.141903,NA,NA,NA,NA,NA,5,"DL17_194","NEH","Akulivik",2018,10,20,"Akulivik","HL001"
"S_20_02375",1e-05,0.544952,0.203597,0.103984,0.147457,NA,NA,NA,NA,NA,5,"DL17_232","SEH","Inukjuak",2018,6,23,"Inukjuak","HL016"
"S_20_02380",0.00859,0.502736,0.351291,0.074387,0.062995,NA,NA,NA,NA,NA,5,"DL18_041","UNG","Tasiujaq",2018,7,10,"Tasiujaq","HL001"
"S_20_02383",0.04062,0.558895,0.337493,0.049508,0.013484,NA,NA,NA,NA,NA,5,"DL18_050","UNG","Tasiujaq",2018,7,10,"Tasiujaq","HL001"
"S_20_02385",0.04728,0.611413,0.230667,0.055764,0.054876,NA,NA,NA,NA,NA,5,"DL18_052","UNG","Cap_Qalirusiq",2018,7,14,"Tasiujaq","HL001"
"S_20_02386",1e-05,0.525677,0.301138,0.067426,0.10575,NA,NA,NA,NA,NA,5,"DL18_054","UNG","Tasiujaq",2018,7,7,"Tasiujaq","HL017"
"S_20_02387",0.00013,0.580732,0.344079,0.031758,0.043301,NA,NA,NA,NA,NA,5,"DL18_055","UNG","Cap_Qalirusiq",2018,7,9,"Tasiujaq","HL017"
"S_20_02388",0.031946,0.580452,0.283899,0.068653,0.03505,NA,NA,NA,NA,NA,5,"DL18_057","UNG","Tasiujaq",2018,7,11,"Tasiujaq","HL001"
"S_20_02389",0.047234,0.479039,0.34544,0.086478,0.041808,NA,NA,NA,NA,NA,5,"DL18_058","UNG","Cap_Qalirusiq",2018,7,10,"Tasiujaq","HL001"
"S_20_02390",0.006119,0.649592,0.287048,0.057192,4.9e-05,NA,NA,NA,NA,NA,5,"DL18_060","UNG","Cap_Qalirusiq",2018,7,13,"Kuujjuaq","HL003"
"S_20_02391",0.041914,0.586323,0.209509,0.077292,0.084962,NA,NA,NA,NA,NA,5,"DL18_069","UNG","Aupaluk",2018,7,7,"Aupaluk","HL001"
"S_20_02392",1e-05,0.627459,0.242473,0.080335,0.049722,NA,NA,NA,NA,NA,5,"DL18_071","UNG","Island_Qulluvik",2018,7,6,"Aupaluk","HL001"
"S_20_02393",0.036895,0.538537,0.318482,0.032335,0.073751,NA,NA,NA,NA,NA,5,"DL18_073","UNG","Island_Qulluvik",2018,7,6,"Kuujjuaq","HL060"
"S_20_02394",0.022538,0.587563,0.252842,0.059003,0.078054,NA,NA,NA,NA,NA,5,"DL18_074","UNG","Island_Qulluvik",2018,7,2,"Aupaluk","HL008"
"S_20_02537",0.029769,0.691994,0.112643,0.07788,0.087714,NA,NA,NA,NA,NA,5,"unidentified_kangirsuk_2004_1of4","SHS","Camp_Imilimmiut",2004,7,7,"Kangirsuk",NA
"S_20_02539",0.005623,0.5648,0.25159,0.070798,0.107189,NA,NA,NA,NA,NA,5,"unidentified_kangirsuk_2004_3of4","SHS","Camp_Imilimmiut",2004,7,7,"Kangirsuk","HL003"
"S_20_02540",0.030445,0.522757,0.340829,0.06949,0.03648,NA,NA,NA,NA,NA,5,"unidentified_kangirsuk_2004_4of4","SHS","Camp_Imilimmiut",2004,7,7,"Kangirsuk","HL001"
"S_20_02582",0.016565,0.573042,0.193973,0.071851,0.14457,NA,NA,NA,NA,NA,5,"DL15_077","UNG","Aupaluk",2017,7,23,"Aupaluk","HL003"
"S_20_02591",0.016747,0.556707,0.278779,0.06957,0.078198,NA,NA,NA,NA,NA,5,"DL16_056","UNG","Tasiujaq",2017,8,5,"Tasiujaq","HL003"
"S_20_02608",0.001079,0.630369,0.299172,0.03415,0.035231,NA,NA,NA,NA,NA,5,"DL17_040","UNG","Kuujjuaq",2017,7,2,"Kuujjuaq","HL011"
"S_20_02609",1e-05,0.6303,0.245931,0.033017,0.090742,NA,NA,NA,NA,NA,5,"DL17_042","UNG","Tasiujaq",2017,7,4,"Tasiujaq","HL003"
"S_20_02610",1e-05,0.617573,0.268937,0.035492,0.077988,NA,NA,NA,NA,NA,5,"DL17_043","UNG","Tasiujaq",2017,9,8,"Tasiujaq","HL003"
"S_20_02611",0.040258,0.535566,0.289352,0.055223,0.079601,NA,NA,NA,NA,NA,5,"DL17_053","UNG","Tasiujaq",2017,6,29,"Tasiujaq","HL073"
"S_20_02612",0.045702,0.585512,0.187556,0.035398,0.145832,NA,NA,NA,NA,NA,5,"DL17_055","UNG","Tasiujaq",2017,7,12,"Tasiujaq","HL003"
"S_20_02633",0.050492,0.656234,0.211067,0.03728,0.044927,NA,NA,NA,NA,NA,5,"DL16_044","UNG","Baie_Ungavatuaq",2016,7,20,"Tasiujaq","HL003"
"S_20_02634",0.036411,0.588386,0.240069,0.04995,0.085183,NA,NA,NA,NA,NA,5,"DL16_045","UNG","Tasiujaq",2016,7,12,"Tasiujaq","HL003"
"S_20_02635",1e-05,0.44607,0.452376,0.045485,0.05606,NA,NA,NA,NA,NA,5,"DL16_046","UNG","Baie_Ungavatuaq",2016,7,27,"Tasiujaq","HL004"
"S_20_02636",0.029499,0.628738,0.207199,0.067496,0.067068,NA,NA,NA,NA,NA,5,"DL16_047","UNG","Tasiujaq",2016,7,12,"Tasiujaq","HL011"
"S_20_02659",0.02775,0.561678,0.300376,0.063033,0.047163,NA,NA,NA,NA,NA,5,"DL15_248","SEH","Lac_Tasiujaq",2015,NA,NA,"Umiujaq","HL010"
"S_20_02664",0.003191,0.562087,0.33386,0.027806,0.073056,NA,NA,NA,NA,NA,5,"DL_9030","SEH","Umiujaq",2007,7,16,"Umiujaq","HL001"
"S_20_02714",0.020848,0.507012,0.290447,0.084182,0.09751,NA,NA,NA,NA,NA,5,"DL_9260","UNG","Kangiqsualujjuaq",2007,7,23,"Kangiqsualujjuaq","HL004"
"S_20_02715",0.040685,0.571035,0.226889,0.016305,0.145086,NA,NA,NA,NA,NA,5,"DL_9257","UNG","Kangiqsualujjuaq",2007,7,22,"Kangiqsualujjuaq","HL015"
"S_20_02726",0.017441,0.609185,0.222368,0.038181,0.112825,NA,NA,NA,NA,NA,5,"DL_9211","UNG","Baie_Ungavatuaq",2007,7,17,"Tasiujaq","HL025"
"S_20_02727",0.035541,0.605271,0.225528,0.04293,0.09073,NA,NA,NA,NA,NA,5,"DL_9170","UNG","Pointe_Tikiraq",2007,6,22,"Kangirsuk","HL003"
"S_20_02728",0.032218,0.496929,0.326474,0.037007,0.107373,NA,NA,NA,NA,NA,5,"DL_9162","UNG","Pointe_Tikiraq",2007,6,22,"Kangirsuk","HL020"
"S_20_02767",1e-05,1e-05,1e-05,1e-05,0.99996,NA,NA,NA,NA,NA,5,"DL09_14","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2009,7,22,"Kuujjuaraapik","HL001"
"S_20_02808",0.02204,0.509351,0.237314,0.102754,0.128541,NA,NA,NA,NA,NA,5,"DL09_124","NEH","Akulivik",2009,5,10,"Akulivik","HL001"
"S_20_02809",0.034093,0.507654,0.249565,0.054001,0.154687,NA,NA,NA,NA,NA,5,"DL09_128","NEH","Akulivik",2009,5,10,"Akulivik","HL001"
"S_20_02848",0.023443,0.611579,0.161716,0.08482,0.118442,NA,NA,NA,NA,NA,5,"DL_9272","SEH","Inukjuak",2007,8,11,"Inukjuak","HL016"
"S_20_02849",0.023356,0.559863,0.239857,0.07645,0.100474,NA,NA,NA,NA,NA,5,"DL_9277","SEH","Baie_Kilualuk",2007,7,24,"Inukjuak","HL009"
"S_20_02869",1e-05,1e-05,0.06241,0.056306,0.881264,NA,NA,NA,NA,NA,5,"DL15_186","NEH","Akulivik",2015,10,10,"Akulivik","HL002"
"S_20_02908",0.007193,0.64184,0.246699,0.046016,0.058252,NA,NA,NA,NA,NA,5,"DL18_076","UNG","Island_Qulluvik",2018,7,7,"Aupaluk","HL001"
"S_20_02910",0.040619,0.641072,0.279774,0.026029,0.012506,NA,NA,NA,NA,NA,5,"DL18_078","UNG","Island_Qulluvik",2018,7,2,"Aupaluk","HL008"
"S_20_02911",0.051792,0.545309,0.313781,0.053526,0.035592,NA,NA,NA,NA,NA,5,"DL18_084","UNG","Island_Qulluvik",2018,6,29,"Kangirsuk","HL001"
"S_20_02912",0.030658,0.525547,0.359624,0.000254,0.083917,NA,NA,NA,NA,NA,5,"DL18_087","UNG","Island_Qulluvik",2018,6,24,"Kangirsuk",NA
"S_20_02916",0.017,0.674269,0.241757,0.047393,0.01958,NA,NA,NA,NA,NA,5,"DL18_097","UNG","Island_Qulluvik",2018,6,29,"Kangirsuk","HL001"
"S_20_02917",0.010246,0.572563,0.209781,0.055972,0.151438,NA,NA,NA,NA,NA,5,"DL18_099","UNG","Island_Qulluvik",2018,6,24,"Kangirsuk","HL003"
"S_20_02957",0.046979,0.607609,0.19551,1e-05,0.149892,NA,NA,NA,NA,NA,5,"DL98_569","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",1998,8,5,"Kuujjuaraapik","HL077"
"S_20_02958",0.030246,0.785482,0.022689,0.057346,0.104237,NA,NA,NA,NA,NA,5,"DL98_547","SEH","Nastapoka_River",1998,8,9,"Inukjuak","HL013"
"S_20_02959",0.011102,0.091643,0.064261,1e-05,0.832984,NA,NA,NA,NA,NA,5,"DL98_566","SEH","Kuujjuarapik",1998,8,11,"Kuujjuaraapik","HL041"
"S_20_02961",0.00716,0.744644,0.070541,0.058564,0.119091,NA,NA,NA,NA,NA,5,"DL98_564","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",1998,8,5,"Kuujjuaraapik","HL063"
"S_20_02963",1e-05,0.62906,0.211502,0.086672,0.072757,NA,NA,NA,NA,NA,5,"DL99_156","SEH","Nastapoka_Sound",1999,8,3,"Inukjuak","HL018"
"S_20_02964",0.050452,0.592378,0.169773,0.113539,0.073858,NA,NA,NA,NA,NA,5,"DL99_157","SEH","Nastapoka_Sound",1999,8,3,"Inukjuak","HL019"
"S_20_02965",0.042852,0.768756,0.044723,0.051832,0.091838,NA,NA,NA,NA,NA,5,"DL99_158","SEH","Nastapoka_Sound",1999,8,3,"Inukjuak","HL013"
"S_20_02966",0.016228,0.62477,0.197559,0.042572,0.118872,NA,NA,NA,NA,NA,5,"DL99_160","SEH","Nastapoka_Sound",1999,8,3,"Inukjuak","HL009"
"S_20_03001",0.016616,1e-05,0.072653,0.010367,0.900353,NA,NA,NA,NA,NA,5,"DL98_567","SEH","Kuujjuarapik",1998,8,NA,"Kuujjuaraapik","HL001"
"S_20_03026",0.022788,0.07053,0.046848,0.011483,0.848351,NA,NA,NA,NA,NA,5,"DL_3131","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2001,8,1,"Kuujjuaraapik","HL007"
"S_20_03027",0.03186,0.030849,1e-05,1e-05,0.93727,NA,NA,NA,NA,NA,5,"DL_3132","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2001,8,4,"Kuujjuaraapik","HL002"
"S_20_03028",0.002273,1e-05,1e-05,1e-05,0.997697,NA,NA,NA,NA,NA,5,"DL_3134","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2001,8,4,"Kuujjuaraapik","HL001"
"S_20_03033",0.020307,0.598852,0.199144,0.089905,0.091791,NA,NA,NA,NA,NA,5,"DLN01_03","SEH","Nastapoka_Sound",2001,8,1,"Inukjuak","HL008"
"S_20_03034",0.034561,0.598439,0.229778,0.02594,0.111282,NA,NA,NA,NA,NA,5,"DLN01_05","SEH","Nastapoka_Sound",2001,8,3,"Inukjuak","HL009"
"S_20_03035",0.024136,0.604915,0.246777,0.056511,0.067661,NA,NA,NA,NA,NA,5,"DLN01_06","SEH","Nastapoka_Sound",2001,8,3,"Inukjuak","HL103"
"S_20_03036",0.025776,0.583779,0.249536,0.034573,0.106337,NA,NA,NA,NA,NA,5,"DLN01_07","SEH","Nastapoka_Sound",2001,8,3,"Inukjuak","HL009"
"S_20_03037",0.026665,0.585912,0.256081,0.067508,0.063834,NA,NA,NA,NA,NA,5,"DLN01_08","SEH","Nastapoka_Sound",2001,8,3,"Inukjuak","HL009"
"S_20_03039",0.045764,0.58476,0.298861,0.020041,0.050574,NA,NA,NA,NA,NA,5,"DL_3092","UNG","Qarmait",2001,6,20,"Kangirsuk","HL073"
"S_20_03054",0.021547,0.504642,0.307664,0.101862,0.064286,NA,NA,NA,NA,NA,5,"DL09_177","SEH","Umiujaq",2010,6,1,"Umiujaq","HL026"
"S_20_03055",0.005441,0.546939,0.30762,0.061931,0.078068,NA,NA,NA,NA,NA,5,"DL09_178","SEH","Umiujaq",2010,10,1,"Umiujaq","HL001"
"S_20_03056",0.064668,0.363299,0.377389,0.04696,0.147684,NA,NA,NA,NA,NA,5,"DL09_179","SEH","Umiujaq",2010,6,1,"Umiujaq","HL001"
"S_20_03083",0.016421,0.613168,0.123066,0.083214,0.164131,NA,NA,NA,NA,NA,5,"DL97_103","SEH","Inukjuak",1997,8,4,"Inukjuak","HL010"
"S_20_03084",0.018444,0.649788,0.216653,0.038914,0.076202,NA,NA,NA,NA,NA,5,"DL97_106","SEH",NA,1997,8,5,"Inukjuak","HL009"
"S_20_03085",0.006437,0.102707,0.032371,1e-05,0.858475,NA,NA,NA,NA,NA,5,"DL97_112","SEH","Inukjuak",1997,NA,NA,"Inukjuak",NA
"S_20_03086",0.032259,0.595518,0.232218,0.059382,0.080623,NA,NA,NA,NA,NA,5,"DL97_114","SEH","Nastapoka_Sound",1997,8,4,"Inukjuak","HL009"
"S_20_03087",0.023741,0.042229,0.007735,0.009557,0.916738,NA,NA,NA,NA,NA,5,"DL97_115","SEH","Inukjuak",1997,8,5,"Inukjuak","HL123"
"S_20_03088",0.046404,0.613851,0.263953,0.020914,0.054878,NA,NA,NA,NA,NA,5,"DL97_116","SEH","Inukjuak",1997,8,4,"Inukjuak","HL009"
"S_20_03090",0.021079,0.626352,0.170805,0.040724,0.141039,NA,NA,NA,NA,NA,5,"DL97_123","SEH","Inukjuak",1997,8,4,"Inukjuak","HL009"
"S_20_03091",0.033403,0.520376,0.210337,0.092833,0.143051,NA,NA,NA,NA,NA,5,"DL97_125","SEH","Nastapoka_River",1997,8,5,"Inukjuak","HL009"
"S_20_03092",0.023922,0.543335,0.303127,0.06139,0.068226,NA,NA,NA,NA,NA,5,"DL97_128","UNG","Baie_Qirnituup",1997,7,12,"Kangirsuk","HL003"
"S_20_03095",0.018176,0.556072,0.24695,0.069877,0.108925,NA,NA,NA,NA,NA,5,"DL97_133","UNG","Baie_Qirnituup",1997,7,7,"Kangirsuk","HL001"
"S_20_03096",0.014146,0.557834,0.318905,0.024103,0.085013,NA,NA,NA,NA,NA,5,"DL97_148","UNG","Baie_Qirnituup",1997,7,7,"Kangirsuk","HL004"
"S_20_03098",0.014159,0.674128,0.115584,0.092193,0.103936,NA,NA,NA,NA,NA,5,"DL97_263","SEH","Umiujaq",1997,NA,NA,"Umiujaq",NA
"S_20_03100",0.034965,0.745621,0.04995,0.044634,0.124829,NA,NA,NA,NA,NA,5,"DL97_273","SEH","Umiujaq",1997,NA,NA,"Umiujaq",NA
"S_20_03102",1e-05,0.101102,1e-05,0.898868,1e-05,NA,NA,NA,NA,NA,5,"DL97_291","SEH","Kuujjuarapik",1997,9,12,"Kuujjuaraapik","HL008"
"S_20_03106",0.015689,1e-05,1e-05,0.984281,1e-05,NA,NA,NA,NA,NA,5,"DL97_295","SEH","Kuujjuarapik",1997,9,12,"Kuujjuaraapik","HL008"
"S_20_03118",0.016949,0.609795,0.242191,0.034905,0.09616,NA,NA,NA,NA,NA,5,"DL97_333","UNG","Kuujjuaq",1997,7,26,"Kuujjuaq","HL012"
"S_20_03180",0.059125,0.787866,1e-05,0.031962,0.121037,NA,NA,NA,NA,NA,5,"DLN01_10","SEH","Nastapoka_Sound",2001,8,4,"Inukjuak","HL019"
"S_20_03181",0.030892,0.704177,0.068174,0.049293,0.147463,NA,NA,NA,NA,NA,5,"DLN01_12","SEH","Nastapoka_Sound",2001,8,7,"Inukjuak","HL103"
"S_20_03182",0.030048,0.684219,0.047301,0.074097,0.164335,NA,NA,NA,NA,NA,5,"DLN01_13","SEH","Nastapoka_Sound",2001,8,7,"Inukjuak","HL019"
"S_20_03183",0.019124,0.598031,0.232385,0.020111,0.13035,NA,NA,NA,NA,NA,5,"NA2000_01","SEH","Nastapoka_River",2000,8,10,"Umiujaq","HL016"
"S_20_03185",0.058735,0.477217,0.254118,0.051506,0.158425,NA,NA,NA,NA,NA,5,"NA2000_03","SEH","Nastapoka_River",2000,8,10,"Umiujaq","HL016"
"S_20_03186",0.026999,0.633453,0.167693,0.016737,0.155119,NA,NA,NA,NA,NA,5,"NA2000_04","SEH","Nastapoka_River",2000,8,10,"Umiujaq","HL010"
"S_20_03195",0.016279,0.576405,0.308166,0.059048,0.040102,NA,NA,NA,NA,NA,5,"DL98_538","UNG","Kuujjuaq",1998,7,11,"Kuujjuaq","HL003"
"S_20_03197",1e-05,1e-05,1e-05,1e-05,0.99996,NA,NA,NA,NA,NA,5,"DL98_343","SEH","Kuujjuarapik",1998,8,11,"Kuujjuaraapik","HL041"
"S_20_03202",0.009306,0.067255,0.123746,0.00745,0.792244,NA,NA,NA,NA,NA,5,"DL98_351","SEH","Kuujjuarapik",1998,7,17,"Kuujjuaraapik","HL050"
"S_20_03203",0.026312,0.5876,0.229988,0.042795,0.113305,NA,NA,NA,NA,NA,5,"DL98_499","NEH","Puvirnituq",1998,10,16,"Puvirnituq","HL004"
"S_20_03207",0.04907,0.559993,0.288074,0.045291,0.057572,NA,NA,NA,NA,NA,5,"DL98_505","SEH","Nastapoka_Sound",1998,8,9,"Inukjuak","HL009"
"S_20_03210",0.03858,0.624422,0.125911,0.048143,0.162945,NA,NA,NA,NA,NA,5,"DL98_392","NEH","Puvirnituq",1998,10,16,"Puvirnituq","HL001"
"S_20_03212",0.033284,0.603913,0.252121,0.066023,0.044659,NA,NA,NA,NA,NA,5,"DL98_395","NEH","Puvirnituq",1998,10,16,"Puvirnituq","HL001"
"S_20_03218",0.019602,0.366665,0.195372,0.039206,0.379154,NA,NA,NA,NA,NA,5,"DL98_368","SEH","Kuujjuarapik",1998,7,17,"Kuujjuaraapik","HL016"
"S_20_03229",0.02882,0.540195,0.208005,0.051711,0.171269,NA,NA,NA,NA,NA,5,"DL98_507","SEH","Nastapoka_River",1998,8,1,"Inukjuak","HL019"
"S_20_03230",1e-05,1e-05,1e-05,0.02011,0.97986,NA,NA,NA,NA,NA,5,"DL98_513","SEH","Kuujjuarapik",1998,8,11,"Kuujjuaraapik","HL041"
"S_20_03231",0.047767,0.642243,0.151187,0.074888,0.083914,NA,NA,NA,NA,NA,5,"DL98_504","SEH","Nastapoka_River",1998,8,9,"Inukjuak","HL009"
"S_20_03339",1e-05,1e-05,1e-05,1e-05,0.99996,NA,NA,NA,NA,NA,5,"DL_5207","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL001"
"S_20_03340",0.027729,0.038871,0.182096,0.012806,0.738498,NA,NA,NA,NA,NA,5,"DL_5211","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL001"
"S_20_03341",0.021246,0.590536,0.244325,0.066096,0.077797,NA,NA,NA,NA,NA,5,"DL_6072","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL014"
"S_20_03342",1e-05,1e-05,0.101653,1e-05,0.898317,NA,NA,NA,NA,NA,5,"DL_6073","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL002"
"S_20_03343",0.013667,0.134775,0.006007,0.020875,0.824677,NA,NA,NA,NA,NA,5,"DL_6074","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL001"
"S_20_03344",1e-05,1e-05,0.025017,1e-05,0.974953,NA,NA,NA,NA,NA,5,"DL_6075","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL002"
"S_20_03345",0.051681,0.811558,0.000667,0.043073,0.093022,NA,NA,NA,NA,NA,5,"DL_8152","SEH","Lac_Tasiujaq",2008,6,26,"Umiujaq","HL010"
"S_20_03419",0.017473,0.59871,0.273497,0.025156,0.085163,NA,NA,NA,NA,NA,5,"DL15_DART_055","SEH",NA,2016,8,14,"Inukjuak","HL009"
"S_20_03446",1e-05,5.4e-05,0.023751,0.956092,0.020093,NA,NA,NA,NA,NA,5,"DL2009JB_03","JAM","Pointe_de_Repentigny_James_Bay",2009,7,31,"DFO_MPO","HL008"
"S_20_03447",1e-05,1e-05,1e-05,0.99996,1e-05,NA,NA,NA,NA,NA,5,"DL2009JB_04","JAM","Pointe_de_Repentigny_James_Bay",2009,8,1,"DFO_MPO","HL008"
"S_20_03448",1e-05,1e-05,1e-05,0.99996,1e-05,NA,NA,NA,NA,NA,5,"DL2009JB_05","JAM","Pointe_de_Repentigny_James_Bay",2009,8,9,"DFO_MPO","HL008"
"S_20_03449",1e-05,1e-05,1e-05,0.99996,1e-05,NA,NA,NA,NA,NA,5,"DL2009JB_06","JAM","Pointe_de_Repentigny_James_Bay",2009,8,9,"DFO_MPO","HL008"
"S_20_03450",1e-05,1e-05,1e-05,0.99996,1e-05,NA,NA,NA,NA,NA,5,"DL2008_JB_01","JAM","Pointe_de_Repentigny_James_Bay",2008,8,4,"DFO_MPO","HL008"
"S_20_03451",1e-05,1e-05,1e-05,0.99996,1e-05,NA,NA,NA,NA,NA,5,"DL2008_JB_02","JAM","Pointe_de_Repentigny_James_Bay",2008,8,6,"DFO_MPO","HL008"
"S_20_03452",1e-05,1e-05,1e-05,0.99996,1e-05,NA,NA,NA,NA,NA,5,"DL2008_JB_03","JAM","Pointe_de_Repentigny_James_Bay",2008,8,8,"DFO_MPO","HL008"
"S_20_03453",0.00085,1e-05,0.053212,0.924717,0.021211,NA,NA,NA,NA,NA,5,"DL2008_JB_04","JAM","Pointe_de_Repentigny_James_Bay",2008,8,8,"DFO_MPO","HL008"
"S_20_03454",0.001118,1e-05,0.039553,0.959309,1e-05,NA,NA,NA,NA,NA,5,"DL2008_JB_05","JAM","Pointe_de_Repentigny_James_Bay",2008,8,8,"DFO_MPO","HL008"
"S_20_03455",0.040845,1e-05,1e-05,0.959125,1e-05,NA,NA,NA,NA,NA,5,"DL2008_JB_07","JAM","Pointe_de_Repentigny_James_Bay",2008,8,16,"DFO_MPO","HL008"
"S_20_03476_rep",0.034928,0.547966,0.274331,0.035385,0.10739,NA,NA,NA,NA,NA,5,"DL2011_002_F","SLE","Rimouski_est",2011,5,19,"Saint_Laurent","HL008"
"S_20_03478",0.99996,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,5,"DL2010_007_F","SLE","Sainte_Flavie",2010,7,31,"Saint_Laurent","HL099"
"S_20_03480",0.99996,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,5,"DL2010_008_F","SLE","Sainte_Flavie",2010,8,29,"Saint_Laurent","HL099"
"S_20_03481",0.99996,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,5,"DL2000_002_B","SLE","Tadoussac",2000,7,26,"Saint_Laurent","HL099"
"S_20_03482",0.99996,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,5,"DL2000_002_F","SLE","Tadoussac",2000,7,26,"Saint_Laurent","HL099"
"S_20_03486",0.008136,0.546487,0.280807,0.035165,0.129405,NA,NA,NA,NA,NA,5,"B92_47","NHS","Lake_Harbour_Kimmirut",1992,5,28,"Kimmirut","HL011"
"S_20_03506",0.018141,0.628212,0.222906,0.062084,0.068657,NA,NA,NA,NA,NA,5,"ARNR_04_05","SWH","Nelson_River",2004,7,27,"Churchill","HL003"
"S_20_03507",1e-05,1e-05,1e-05,0.99996,1e-05,NA,NA,NA,NA,NA,5,"JBDL_07_03","JAM","Pointe_de_Repentigny",2007,8,14,"DFO_MPO","HL008"
"S_20_03508",0.005639,0.559152,0.266644,0.049754,0.118811,NA,NA,NA,NA,NA,5,"PTT_10215","NWH","Churchill",1992,7,4,"Churchill","HL041"
"S_20_03509",1e-05,1e-05,0.99996,1e-05,1e-05,NA,NA,NA,NA,NA,5,"ARPG_07_01","CSB","Pangnirtung",2007,7,12,"Pangnirtung","HL040"
